sales_id,product_id,customer_id,location_id,order_id,quantity,total_amount,product_name,product_category,price,customer_fullname,gender,country,county,order_date,ship_date
783,5,147,5,1020,3,240.0,Soda 500ml,Beverages,80.0,Brian Kiptoo,Female,Kenya,Nakuru,2026-03-04,2026-03-06
784,2,127,4,1024,2,110.0,Bread White,Bakery,55.0,Grace Wanjiku,Female,Kenya,Uasin Gishu,2026-03-01,2026-03-03
785,5,121,1,1106,3,240.0,Soda 500ml,Beverages,80.0,Brian Achieng,Male,Kenya,Nairobi,2026-03-01,2026-03-03
786,7,120,3,1039,3,1200.0,Eggs Tray,Dairy,400.0,Ann Kiptoo,Female,Kenya,Kisumu,2026-03-10,2026-03-12
787,6,113,3,1036,2,560.0,Rice 2kg,Grocery,280.0,David Cherono,Female,Kenya,Kisumu,2026-03-04,2026-03-06
788,6,145,1,1191,4,1120.0,Rice 2kg,Grocery,280.0,Daniel Otieno,Male,Kenya,Nairobi,2026-03-06,2026-03-07
789,2,106,2,1026,5,275.0,Bread White,Bakery,55.0,David Mwangi,Male,Kenya,Mombasa,2026-03-16,2026-03-18
790,7,110,4,1139,3,1200.0,Eggs Tray,Dairy,400.0,James Mwangi,Male,Kenya,Uasin Gishu,2026-03-02,2026-03-05
791,4,148,3,1094,3,960.0,Cooking Oil 1L,Grocery,320.0,Ann Cherono,Female,Kenya,Kisumu,2026-03-10,2026-03-12
792,7,148,3,1022,2,800.0,Eggs Tray,Dairy,400.0,Ann Cherono,Female,Kenya,Kisumu,2026-03-12,2026-03-13
793,3,139,3,1067,3,420.0,Sugar 1kg,Grocery,140.0,David Wanjiku,Male,Kenya,Kisumu,2026-03-21,2026-03-24
794,5,123,1,1124,4,320.0,Soda 500ml,Beverages,80.0,Daniel Wanjiku,Female,Kenya,Nairobi,2026-03-06,2026-03-09
795,7,138,3,1195,3,1200.0,Eggs Tray,Dairy,400.0,David Otieno,Female,Kenya,Kisumu,2026-03-29,2026-03-31
796,4,144,2,1177,4,1280.0,Cooking Oil 1L,Grocery,320.0,Ann Cherono,Male,Kenya,Mombasa,2026-03-16,2026-03-19
797,5,111,4,1124,3,240.0,Soda 500ml,Beverages,80.0,Daniel Cherono,Male,Kenya,Uasin Gishu,2026-03-06,2026-03-09
798,2,101,3,1070,2,110.0,Bread White,Bakery,55.0,Ann Otieno,Male,Kenya,Kisumu,2026-03-22,2026-03-23
799,7,125,4,1082,4,1600.0,Eggs Tray,Dairy,400.0,Daniel Kamau,Male,Kenya,Uasin Gishu,2026-03-24,2026-03-25
800,3,115,2,1047,2,280.0,Sugar 1kg,Grocery,140.0,John Otieno,Male,Kenya,Mombasa,2026-03-14,2026-03-17
801,7,109,3,1026,3,1200.0,Eggs Tray,Dairy,400.0,James Njeri,Female,Kenya,Kisumu,2026-03-16,2026-03-18
802,7,102,5,1142,1,400.0,Eggs Tray,Dairy,400.0,Faith Cherono,Female,Kenya,Nakuru,2026-03-26,2026-03-28
803,3,143,1,1110,5,700.0,Sugar 1kg,Grocery,140.0,Daniel Njeri,Female,Kenya,Nairobi,2026-03-31,2026-04-03
804,4,125,2,1160,5,1600.0,Cooking Oil 1L,Grocery,320.0,Daniel Kamau,Male,Kenya,Mombasa,2026-03-29,2026-03-30
805,6,121,4,1052,5,1400.0,Rice 2kg,Grocery,280.0,Brian Achieng,Male,Kenya,Uasin Gishu,2026-03-26,2026-03-27
806,1,142,3,1086,2,120.0,Milk 500ml,Dairy,60.0,James Otieno,Male,Kenya,Kisumu,2026-03-27,2026-03-28
807,4,136,4,1131,1,320.0,Cooking Oil 1L,Grocery,320.0,Ann Achieng,Male,Kenya,Uasin Gishu,2026-03-25,2026-03-26
808,7,101,1,1191,2,800.0,Eggs Tray,Dairy,400.0,Ann Otieno,Male,Kenya,Nairobi,2026-03-06,2026-03-07
809,5,128,1,1069,5,400.0,Soda 500ml,Beverages,80.0,Peter Omondi,Male,Kenya,Nairobi,2026-03-27,2026-03-29
810,5,125,3,1043,5,400.0,Soda 500ml,Beverages,80.0,Daniel Kamau,Male,Kenya,Kisumu,2026-03-27,2026-03-28
811,3,137,2,1151,3,420.0,Sugar 1kg,Grocery,140.0,James Omondi,Male,Kenya,Mombasa,2026-03-24,2026-03-25
812,7,145,2,1089,2,800.0,Eggs Tray,Dairy,400.0,Daniel Otieno,Male,Kenya,Mombasa,2026-03-23,2026-03-26
813,2,107,2,1122,3,165.0,Bread White,Bakery,55.0,John Kiptoo,Female,Kenya,Mombasa,2026-03-17,2026-03-20
814,1,129,3,1157,5,300.0,Milk 500ml,Dairy,60.0,Faith Achieng,Male,Kenya,Kisumu,2026-03-30,2026-03-31
815,2,103,3,1141,4,220.0,Bread White,Bakery,55.0,Mary Kiptoo,Male,Kenya,Kisumu,2026-03-25,2026-03-26
816,3,150,1,1125,2,280.0,Sugar 1kg,Grocery,140.0,Peter Achieng,Female,Kenya,Nairobi,2026-03-14,2026-03-15
817,3,122,5,1130,5,700.0,Sugar 1kg,Grocery,140.0,Daniel Wanjiku,Female,Kenya,Nakuru,2026-03-29,2026-04-01
818,1,109,4,1181,4,240.0,Milk 500ml,Dairy,60.0,James Njeri,Female,Kenya,Uasin Gishu,2026-03-14,2026-03-15
819,1,140,4,1143,2,120.0,Milk 500ml,Dairy,60.0,Grace Otieno,Male,Kenya,Uasin Gishu,2026-03-22,2026-03-24
820,2,142,1,1104,4,220.0,Bread White,Bakery,55.0,James Otieno,Male,Kenya,Nairobi,2026-03-06,2026-03-08
821,2,140,5,1157,5,275.0,Bread White,Bakery,55.0,Grace Otieno,Male,Kenya,Nakuru,2026-03-30,2026-03-31
822,5,134,2,1181,1,80.0,Soda 500ml,Beverages,80.0,Faith Kamau,Female,Kenya,Mombasa,2026-03-14,2026-03-15
823,4,107,1,1193,5,1600.0,Cooking Oil 1L,Grocery,320.0,John Kiptoo,Female,Kenya,Nairobi,2026-03-15,2026-03-18
824,2,109,4,1193,2,110.0,Bread White,Bakery,55.0,James Njeri,Female,Kenya,Uasin Gishu,2026-03-15,2026-03-18
825,6,147,3,1137,5,1400.0,Rice 2kg,Grocery,280.0,Brian Kiptoo,Female,Kenya,Kisumu,2026-03-28,2026-03-29
826,5,106,1,1031,1,80.0,Soda 500ml,Beverages,80.0,David Mwangi,Male,Kenya,Nairobi,2026-03-25,2026-03-28
827,1,121,3,1155,2,120.0,Milk 500ml,Dairy,60.0,Brian Achieng,Male,Kenya,Kisumu,2026-03-23,2026-03-24
828,7,127,1,1150,4,1600.0,Eggs Tray,Dairy,400.0,Grace Wanjiku,Female,Kenya,Nairobi,2026-03-04,2026-03-07
829,4,125,4,1034,5,1600.0,Cooking Oil 1L,Grocery,320.0,Daniel Kamau,Male,Kenya,Uasin Gishu,2026-03-20,2026-03-21
830,7,102,1,1174,1,400.0,Eggs Tray,Dairy,400.0,Faith Cherono,Female,Kenya,Nairobi,2026-03-07,2026-03-08
831,3,143,3,1078,1,140.0,Sugar 1kg,Grocery,140.0,Daniel Njeri,Female,Kenya,Kisumu,2026-03-09,2026-03-11
832,1,116,2,1051,5,300.0,Milk 500ml,Dairy,60.0,James Mwangi,Female,Kenya,Mombasa,2026-03-16,2026-03-19
833,3,140,4,1060,5,700.0,Sugar 1kg,Grocery,140.0,Grace Otieno,Male,Kenya,Uasin Gishu,2026-03-26,2026-03-28
834,5,124,2,1084,1,80.0,Soda 500ml,Beverages,80.0,Daniel Achieng,Male,Kenya,Mombasa,2026-03-15,2026-03-17
835,4,132,3,1062,3,960.0,Cooking Oil 1L,Grocery,320.0,Peter Omondi,Male,Kenya,Kisumu,2026-03-20,2026-03-21
836,4,142,3,1037,5,1600.0,Cooking Oil 1L,Grocery,320.0,James Otieno,Male,Kenya,Kisumu,2026-03-27,2026-03-28
837,4,129,4,1028,5,1600.0,Cooking Oil 1L,Grocery,320.0,Faith Achieng,Male,Kenya,Uasin Gishu,2026-03-25,2026-03-28
838,4,104,4,1045,3,960.0,Cooking Oil 1L,Grocery,320.0,Brian Achieng,Female,Kenya,Uasin Gishu,2026-03-26,2026-03-28
839,7,108,4,1036,5,2000.0,Eggs Tray,Dairy,400.0,David Kamau,Male,Kenya,Uasin Gishu,2026-03-04,2026-03-06
840,7,114,4,1119,3,1200.0,Eggs Tray,Dairy,400.0,David Achieng,Male,Kenya,Uasin Gishu,2026-03-24,2026-03-26
841,5,102,1,1093,4,320.0,Soda 500ml,Beverages,80.0,Faith Cherono,Female,Kenya,Nairobi,2026-03-31,2026-04-03
842,4,119,1,1107,5,1600.0,Cooking Oil 1L,Grocery,320.0,Faith Mutua,Female,Kenya,Nairobi,2026-03-29,2026-04-01
843,2,116,2,1166,2,110.0,Bread White,Bakery,55.0,James Mwangi,Female,Kenya,Mombasa,2026-03-06,2026-03-07
844,6,105,1,1088,3,840.0,Rice 2kg,Grocery,280.0,Faith Mutua,Male,Kenya,Nairobi,2026-03-23,2026-03-25
845,3,126,1,1164,2,280.0,Sugar 1kg,Grocery,140.0,Faith Kiptoo,Male,Kenya,Nairobi,2026-03-12,2026-03-14
846,2,115,2,1183,5,275.0,Bread White,Bakery,55.0,John Otieno,Male,Kenya,Mombasa,2026-03-02,2026-03-05
847,4,142,4,1107,5,1600.0,Cooking Oil 1L,Grocery,320.0,James Otieno,Male,Kenya,Uasin Gishu,2026-03-29,2026-04-01
848,4,122,1,1063,1,320.0,Cooking Oil 1L,Grocery,320.0,Daniel Wanjiku,Female,Kenya,Nairobi,2026-03-19,2026-03-21
849,4,119,4,1100,4,1280.0,Cooking Oil 1L,Grocery,320.0,Faith Mutua,Female,Kenya,Uasin Gishu,2026-03-18,2026-03-19
850,6,138,4,1106,5,1400.0,Rice 2kg,Grocery,280.0,David Otieno,Female,Kenya,Uasin Gishu,2026-03-01,2026-03-03
851,6,105,4,1077,5,1400.0,Rice 2kg,Grocery,280.0,Faith Mutua,Male,Kenya,Uasin Gishu,2026-03-25,2026-03-27
852,5,121,2,1109,4,320.0,Soda 500ml,Beverages,80.0,Brian Achieng,Male,Kenya,Mombasa,2026-03-02,2026-03-04
853,7,150,3,1114,2,800.0,Eggs Tray,Dairy,400.0,Peter Achieng,Female,Kenya,Kisumu,2026-03-27,2026-03-28
854,1,130,5,1024,5,300.0,Milk 500ml,Dairy,60.0,Ann Kamau,Female,Kenya,Nakuru,2026-03-01,2026-03-03
855,5,125,4,1060,2,160.0,Soda 500ml,Beverages,80.0,Daniel Kamau,Male,Kenya,Uasin Gishu,2026-03-26,2026-03-28
856,3,107,1,1004,2,280.0,Sugar 1kg,Grocery,140.0,John Kiptoo,Female,Kenya,Nairobi,2026-03-26,2026-03-27
857,7,116,5,1107,3,1200.0,Eggs Tray,Dairy,400.0,James Mwangi,Female,Kenya,Nakuru,2026-03-29,2026-04-01
858,4,142,5,1189,5,1600.0,Cooking Oil 1L,Grocery,320.0,James Otieno,Male,Kenya,Nakuru,2026-03-21,2026-03-22
859,6,139,4,1045,1,280.0,Rice 2kg,Grocery,280.0,David Wanjiku,Male,Kenya,Uasin Gishu,2026-03-26,2026-03-28
860,2,104,3,1052,4,220.0,Bread White,Bakery,55.0,Brian Achieng,Female,Kenya,Kisumu,2026-03-26,2026-03-27
861,2,136,5,1057,1,55.0,Bread White,Bakery,55.0,Ann Achieng,Male,Kenya,Nakuru,2026-03-04,2026-03-05
862,5,105,4,1100,5,400.0,Soda 500ml,Beverages,80.0,Faith Mutua,Male,Kenya,Uasin Gishu,2026-03-18,2026-03-19
863,1,126,3,1052,4,240.0,Milk 500ml,Dairy,60.0,Faith Kiptoo,Male,Kenya,Kisumu,2026-03-26,2026-03-27
864,6,105,3,1031,3,840.0,Rice 2kg,Grocery,280.0,Faith Mutua,Male,Kenya,Kisumu,2026-03-25,2026-03-28
865,6,139,2,1041,4,1120.0,Rice 2kg,Grocery,280.0,David Wanjiku,Male,Kenya,Mombasa,2026-03-03,2026-03-04
866,2,101,3,1197,5,275.0,Bread White,Bakery,55.0,Ann Otieno,Male,Kenya,Kisumu,2026-03-08,2026-03-10
867,3,115,1,1036,4,560.0,Sugar 1kg,Grocery,140.0,John Otieno,Male,Kenya,Nairobi,2026-03-04,2026-03-06
868,4,115,3,1182,5,1600.0,Cooking Oil 1L,Grocery,320.0,John Otieno,Male,Kenya,Kisumu,2026-03-31,2026-04-02
869,7,142,5,1050,5,2000.0,Eggs Tray,Dairy,400.0,James Otieno,Male,Kenya,Nakuru,2026-03-04,2026-03-07
870,4,119,5,1142,5,1600.0,Cooking Oil 1L,Grocery,320.0,Faith Mutua,Female,Kenya,Nakuru,2026-03-26,2026-03-28
871,7,145,4,1119,4,1600.0,Eggs Tray,Dairy,400.0,Daniel Otieno,Male,Kenya,Uasin Gishu,2026-03-24,2026-03-26
872,1,128,5,1053,2,120.0,Milk 500ml,Dairy,60.0,Peter Omondi,Male,Kenya,Nakuru,2026-03-26,2026-03-28
873,7,125,5,1140,5,2000.0,Eggs Tray,Dairy,400.0,Daniel Kamau,Male,Kenya,Nakuru,2026-03-14,2026-03-15
874,2,106,3,1037,1,55.0,Bread White,Bakery,55.0,David Mwangi,Male,Kenya,Kisumu,2026-03-27,2026-03-28
875,7,146,1,1076,3,1200.0,Eggs Tray,Dairy,400.0,Daniel Omondi,Female,Kenya,Nairobi,2026-03-23,2026-03-26
876,2,127,3,1162,4,220.0,Bread White,Bakery,55.0,Grace Wanjiku,Female,Kenya,Kisumu,2026-03-13,2026-03-16
877,3,111,2,1159,2,280.0,Sugar 1kg,Grocery,140.0,Daniel Cherono,Male,Kenya,Mombasa,2026-03-07,2026-03-09
878,4,142,5,1034,1,320.0,Cooking Oil 1L,Grocery,320.0,James Otieno,Male,Kenya,Nakuru,2026-03-20,2026-03-21
879,4,134,3,1193,3,960.0,Cooking Oil 1L,Grocery,320.0,Faith Kamau,Female,Kenya,Kisumu,2026-03-15,2026-03-18
880,1,125,1,1129,1,60.0,Milk 500ml,Dairy,60.0,Daniel Kamau,Male,Kenya,Nairobi,2026-03-20,2026-03-23
881,7,143,4,1005,3,1200.0,Eggs Tray,Dairy,400.0,Daniel Njeri,Female,Kenya,Uasin Gishu,2026-03-16,2026-03-18
882,2,117,3,1119,1,55.0,Bread White,Bakery,55.0,Mary Kiptoo,Female,Kenya,Kisumu,2026-03-24,2026-03-26
883,7,102,5,1034,2,800.0,Eggs Tray,Dairy,400.0,Faith Cherono,Female,Kenya,Nakuru,2026-03-20,2026-03-21
884,7,110,5,1174,3,1200.0,Eggs Tray,Dairy,400.0,James Mwangi,Male,Kenya,Nakuru,2026-03-07,2026-03-08
885,4,139,1,1197,4,1280.0,Cooking Oil 1L,Grocery,320.0,David Wanjiku,Male,Kenya,Nairobi,2026-03-08,2026-03-10
886,6,122,5,1072,2,560.0,Rice 2kg,Grocery,280.0,Daniel Wanjiku,Female,Kenya,Nakuru,2026-03-02,2026-03-03
887,3,123,5,1023,5,700.0,Sugar 1kg,Grocery,140.0,Daniel Wanjiku,Female,Kenya,Nakuru,2026-03-23,2026-03-24
888,7,113,2,1006,3,1200.0,Eggs Tray,Dairy,400.0,David Cherono,Female,Kenya,Mombasa,2026-03-03,2026-03-06
889,2,112,1,1187,3,165.0,Bread White,Bakery,55.0,David Mwangi,Male,Kenya,Nairobi,2026-03-05,2026-03-08
890,5,101,3,1156,4,320.0,Soda 500ml,Beverages,80.0,Ann Otieno,Male,Kenya,Kisumu,2026-03-01,2026-03-04
891,1,123,5,1046,2,120.0,Milk 500ml,Dairy,60.0,Daniel Wanjiku,Female,Kenya,Nakuru,2026-03-09,2026-03-12
892,5,108,4,1111,1,80.0,Soda 500ml,Beverages,80.0,David Kamau,Male,Kenya,Uasin Gishu,2026-03-15,2026-03-18
893,4,113,5,1165,1,320.0,Cooking Oil 1L,Grocery,320.0,David Cherono,Female,Kenya,Nakuru,2026-03-06,2026-03-07
894,3,125,3,1025,2,280.0,Sugar 1kg,Grocery,140.0,Daniel Kamau,Male,Kenya,Kisumu,2026-03-16,2026-03-17
895,5,134,3,1197,4,320.0,Soda 500ml,Beverages,80.0,Faith Kamau,Female,Kenya,Kisumu,2026-03-08,2026-03-10
896,2,147,4,1043,3,165.0,Bread White,Bakery,55.0,Brian Kiptoo,Female,Kenya,Uasin Gishu,2026-03-27,2026-03-28
897,3,145,2,1180,5,700.0,Sugar 1kg,Grocery,140.0,Daniel Otieno,Male,Kenya,Mombasa,2026-03-12,2026-03-13
898,5,132,4,1183,3,240.0,Soda 500ml,Beverages,80.0,Peter Omondi,Male,Kenya,Uasin Gishu,2026-03-02,2026-03-05
899,4,114,3,1106,2,640.0,Cooking Oil 1L,Grocery,320.0,David Achieng,Male,Kenya,Kisumu,2026-03-01,2026-03-03
900,4,136,5,1181,5,1600.0,Cooking Oil 1L,Grocery,320.0,Ann Achieng,Male,Kenya,Nakuru,2026-03-14,2026-03-15
901,6,131,5,1140,2,560.0,Rice 2kg,Grocery,280.0,James Kamau,Female,Kenya,Nakuru,2026-03-14,2026-03-15
902,6,109,2,1125,1,280.0,Rice 2kg,Grocery,280.0,James Njeri,Female,Kenya,Mombasa,2026-03-14,2026-03-15
903,1,126,2,1102,1,60.0,Milk 500ml,Dairy,60.0,Faith Kiptoo,Male,Kenya,Mombasa,2026-03-03,2026-03-05
904,3,116,1,1157,4,560.0,Sugar 1kg,Grocery,140.0,James Mwangi,Female,Kenya,Nairobi,2026-03-30,2026-03-31
905,6,116,5,1016,1,280.0,Rice 2kg,Grocery,280.0,James Mwangi,Female,Kenya,Nakuru,2026-03-03,2026-03-04
906,6,110,2,1192,2,560.0,Rice 2kg,Grocery,280.0,James Mwangi,Male,Kenya,Mombasa,2026-03-08,2026-03-10
907,7,108,1,1065,5,2000.0,Eggs Tray,Dairy,400.0,David Kamau,Male,Kenya,Nairobi,2026-03-09,2026-03-10
908,1,122,5,1124,3,180.0,Milk 500ml,Dairy,60.0,Daniel Wanjiku,Female,Kenya,Nakuru,2026-03-06,2026-03-09
909,4,107,2,1040,3,960.0,Cooking Oil 1L,Grocery,320.0,John Kiptoo,Female,Kenya,Mombasa,2026-03-16,2026-03-18
910,4,113,3,1159,4,1280.0,Cooking Oil 1L,Grocery,320.0,David Cherono,Female,Kenya,Kisumu,2026-03-07,2026-03-09
911,5,104,5,1099,2,160.0,Soda 500ml,Beverages,80.0,Brian Achieng,Female,Kenya,Nakuru,2026-03-03,2026-03-05
912,1,115,1,1191,2,120.0,Milk 500ml,Dairy,60.0,John Otieno,Male,Kenya,Nairobi,2026-03-06,2026-03-07
913,5,106,1,1170,4,320.0,Soda 500ml,Beverages,80.0,David Mwangi,Male,Kenya,Nairobi,2026-03-11,2026-03-14
914,3,110,3,1035,3,420.0,Sugar 1kg,Grocery,140.0,James Mwangi,Male,Kenya,Kisumu,2026-03-27,2026-03-28
915,6,139,2,1104,3,840.0,Rice 2kg,Grocery,280.0,David Wanjiku,Male,Kenya,Mombasa,2026-03-06,2026-03-08
916,7,122,3,1077,2,800.0,Eggs Tray,Dairy,400.0,Daniel Wanjiku,Female,Kenya,Kisumu,2026-03-25,2026-03-27
917,4,147,2,1038,2,640.0,Cooking Oil 1L,Grocery,320.0,Brian Kiptoo,Female,Kenya,Mombasa,2026-03-19,2026-03-21
918,1,117,2,1005,5,300.0,Milk 500ml,Dairy,60.0,Mary Kiptoo,Female,Kenya,Mombasa,2026-03-16,2026-03-18
919,1,119,5,1044,5,300.0,Milk 500ml,Dairy,60.0,Faith Mutua,Female,Kenya,Nakuru,2026-03-13,2026-03-14
920,7,111,2,1011,4,1600.0,Eggs Tray,Dairy,400.0,Daniel Cherono,Male,Kenya,Mombasa,2026-03-05,2026-03-08
921,5,149,1,1034,5,400.0,Soda 500ml,Beverages,80.0,Peter Mutua,Male,Kenya,Nairobi,2026-03-20,2026-03-21
922,2,123,2,1115,2,110.0,Bread White,Bakery,55.0,Daniel Wanjiku,Female,Kenya,Mombasa,2026-03-14,2026-03-16
923,1,141,5,1153,5,300.0,Milk 500ml,Dairy,60.0,Faith Otieno,Male,Kenya,Nakuru,2026-03-07,2026-03-09
924,1,130,3,1056,4,240.0,Milk 500ml,Dairy,60.0,Ann Kamau,Female,Kenya,Kisumu,2026-03-25,2026-03-27
925,1,121,5,1080,1,60.0,Milk 500ml,Dairy,60.0,Brian Achieng,Male,Kenya,Nakuru,2026-03-31,2026-04-03
926,3,114,5,1183,3,420.0,Sugar 1kg,Grocery,140.0,David Achieng,Male,Kenya,Nakuru,2026-03-02,2026-03-05
927,3,147,2,1157,1,140.0,Sugar 1kg,Grocery,140.0,Brian Kiptoo,Female,Kenya,Mombasa,2026-03-30,2026-03-31
928,6,137,3,1178,3,840.0,Rice 2kg,Grocery,280.0,James Omondi,Male,Kenya,Kisumu,2026-03-16,2026-03-18
929,2,143,5,1146,5,275.0,Bread White,Bakery,55.0,Daniel Njeri,Female,Kenya,Nakuru,2026-03-24,2026-03-25
930,2,108,4,1127,4,220.0,Bread White,Bakery,55.0,David Kamau,Male,Kenya,Uasin Gishu,2026-03-11,2026-03-13
931,5,141,2,1171,1,80.0,Soda 500ml,Beverages,80.0,Faith Otieno,Male,Kenya,Mombasa,2026-03-19,2026-03-20
932,1,113,2,1077,4,240.0,Milk 500ml,Dairy,60.0,David Cherono,Female,Kenya,Mombasa,2026-03-25,2026-03-27
933,6,150,1,1087,4,1120.0,Rice 2kg,Grocery,280.0,Peter Achieng,Female,Kenya,Nairobi,2026-03-15,2026-03-16
934,5,125,1,1181,4,320.0,Soda 500ml,Beverages,80.0,Daniel Kamau,Male,Kenya,Nairobi,2026-03-14,2026-03-15
935,6,134,5,1094,4,1120.0,Rice 2kg,Grocery,280.0,Faith Kamau,Female,Kenya,Nakuru,2026-03-10,2026-03-12
936,6,110,5,1171,2,560.0,Rice 2kg,Grocery,280.0,James Mwangi,Male,Kenya,Nakuru,2026-03-19,2026-03-20
937,1,120,4,1064,1,60.0,Milk 500ml,Dairy,60.0,Ann Kiptoo,Female,Kenya,Uasin Gishu,2026-03-26,2026-03-27
938,3,106,1,1022,1,140.0,Sugar 1kg,Grocery,140.0,David Mwangi,Male,Kenya,Nairobi,2026-03-12,2026-03-13
939,5,131,5,1135,5,400.0,Soda 500ml,Beverages,80.0,James Kamau,Female,Kenya,Nakuru,2026-03-05,2026-03-07
940,7,126,2,1033,5,2000.0,Eggs Tray,Dairy,400.0,Faith Kiptoo,Male,Kenya,Mombasa,2026-03-23,2026-03-25
941,6,137,3,1022,3,840.0,Rice 2kg,Grocery,280.0,James Omondi,Male,Kenya,Kisumu,2026-03-12,2026-03-13
942,2,117,4,1189,2,110.0,Bread White,Bakery,55.0,Mary Kiptoo,Female,Kenya,Uasin Gishu,2026-03-21,2026-03-22
943,3,113,5,1068,3,420.0,Sugar 1kg,Grocery,140.0,David Cherono,Female,Kenya,Nakuru,2026-03-20,2026-03-23
944,3,121,4,1001,5,700.0,Sugar 1kg,Grocery,140.0,Brian Achieng,Male,Kenya,Uasin Gishu,2026-03-25,2026-03-26
945,3,104,4,1134,5,700.0,Sugar 1kg,Grocery,140.0,Brian Achieng,Female,Kenya,Uasin Gishu,2026-03-10,2026-03-12
946,1,114,3,1006,3,180.0,Milk 500ml,Dairy,60.0,David Achieng,Male,Kenya,Kisumu,2026-03-03,2026-03-06
947,7,115,1,1180,5,2000.0,Eggs Tray,Dairy,400.0,John Otieno,Male,Kenya,Nairobi,2026-03-12,2026-03-13
948,1,118,4,1171,1,60.0,Milk 500ml,Dairy,60.0,Grace Omondi,Male,Kenya,Uasin Gishu,2026-03-19,2026-03-20
949,4,146,3,1091,1,320.0,Cooking Oil 1L,Grocery,320.0,Daniel Omondi,Female,Kenya,Kisumu,2026-03-03,2026-03-06
950,1,101,1,1198,4,240.0,Milk 500ml,Dairy,60.0,Ann Otieno,Male,Kenya,Nairobi,2026-03-07,2026-03-10
951,3,145,3,1066,4,560.0,Sugar 1kg,Grocery,140.0,Daniel Otieno,Male,Kenya,Kisumu,2026-03-14,2026-03-17
952,2,134,3,1136,5,275.0,Bread White,Bakery,55.0,Faith Kamau,Female,Kenya,Kisumu,2026-03-26,2026-03-27
953,5,139,5,1065,2,160.0,Soda 500ml,Beverages,80.0,David Wanjiku,Male,Kenya,Nakuru,2026-03-09,2026-03-10
954,1,143,4,1109,2,120.0,Milk 500ml,Dairy,60.0,Daniel Njeri,Female,Kenya,Uasin Gishu,2026-03-02,2026-03-04
955,6,143,5,1072,3,840.0,Rice 2kg,Grocery,280.0,Daniel Njeri,Female,Kenya,Nakuru,2026-03-02,2026-03-03
956,3,148,3,1150,5,700.0,Sugar 1kg,Grocery,140.0,Ann Cherono,Female,Kenya,Kisumu,2026-03-04,2026-03-07
957,1,117,3,1180,2,120.0,Milk 500ml,Dairy,60.0,Mary Kiptoo,Female,Kenya,Kisumu,2026-03-12,2026-03-13
958,3,127,1,1027,5,700.0,Sugar 1kg,Grocery,140.0,Grace Wanjiku,Female,Kenya,Nairobi,2026-03-18,2026-03-19
959,1,111,1,1115,1,60.0,Milk 500ml,Dairy,60.0,Daniel Cherono,Male,Kenya,Nairobi,2026-03-14,2026-03-16
960,2,101,2,1174,4,220.0,Bread White,Bakery,55.0,Ann Otieno,Male,Kenya,Mombasa,2026-03-07,2026-03-08
961,1,117,5,1006,1,60.0,Milk 500ml,Dairy,60.0,Mary Kiptoo,Female,Kenya,Nakuru,2026-03-03,2026-03-06
962,1,115,4,1047,4,240.0,Milk 500ml,Dairy,60.0,John Otieno,Male,Kenya,Uasin Gishu,2026-03-14,2026-03-17
963,7,116,1,1038,2,800.0,Eggs Tray,Dairy,400.0,James Mwangi,Female,Kenya,Nairobi,2026-03-19,2026-03-21
964,4,129,3,1046,5,1600.0,Cooking Oil 1L,Grocery,320.0,Faith Achieng,Male,Kenya,Kisumu,2026-03-09,2026-03-12
965,5,125,3,1032,1,80.0,Soda 500ml,Beverages,80.0,Daniel Kamau,Male,Kenya,Kisumu,2026-03-25,2026-03-26
966,4,106,3,1198,3,960.0,Cooking Oil 1L,Grocery,320.0,David Mwangi,Male,Kenya,Kisumu,2026-03-07,2026-03-10
967,6,123,3,1161,1,280.0,Rice 2kg,Grocery,280.0,Daniel Wanjiku,Female,Kenya,Kisumu,2026-03-29,2026-04-01
968,3,118,1,1066,5,700.0,Sugar 1kg,Grocery,140.0,Grace Omondi,Male,Kenya,Nairobi,2026-03-14,2026-03-17
969,5,120,3,1035,1,80.0,Soda 500ml,Beverages,80.0,Ann Kiptoo,Female,Kenya,Kisumu,2026-03-27,2026-03-28
970,3,140,3,1084,5,700.0,Sugar 1kg,Grocery,140.0,Grace Otieno,Male,Kenya,Kisumu,2026-03-15,2026-03-17
971,3,119,1,1162,4,560.0,Sugar 1kg,Grocery,140.0,Faith Mutua,Female,Kenya,Nairobi,2026-03-13,2026-03-16
972,5,133,4,1012,1,80.0,Soda 500ml,Beverages,80.0,Grace Njeri,Female,Kenya,Uasin Gishu,2026-03-21,2026-03-24
973,3,122,2,1073,5,700.0,Sugar 1kg,Grocery,140.0,Daniel Wanjiku,Female,Kenya,Mombasa,2026-03-30,2026-04-01
974,5,122,3,1005,2,160.0,Soda 500ml,Beverages,80.0,Daniel Wanjiku,Female,Kenya,Kisumu,2026-03-16,2026-03-18
975,1,146,1,1151,1,60.0,Milk 500ml,Dairy,60.0,Daniel Omondi,Female,Kenya,Nairobi,2026-03-24,2026-03-25
976,7,111,5,1099,3,1200.0,Eggs Tray,Dairy,400.0,Daniel Cherono,Male,Kenya,Nakuru,2026-03-03,2026-03-05
977,4,136,2,1130,2,640.0,Cooking Oil 1L,Grocery,320.0,Ann Achieng,Male,Kenya,Mombasa,2026-03-29,2026-04-01
978,1,118,2,1124,3,180.0,Milk 500ml,Dairy,60.0,Grace Omondi,Male,Kenya,Mombasa,2026-03-06,2026-03-09
